"model"	"sno"	"Year"	"Title"	"clean Title + Ontology Terms"	"uniq_project_title"	"ProjectID3"	"uniqProjectID"	"multischool_project"	"ProjectApproach"	"OnotologyTerms"	"Field"	"AppliedTo"	"AppliedValue"	"ProjectField"	"Cancer"	"AI_ML"	"InfectiousDiseases_Covid"	"Water"	"energy"	"medical"	"pollution"	"Category"	"SchoolName"	"school_id"	"school_region"	"zip"	"gender"	"grade"	"award"	"awardvalue"	"Ethnicity"	"Race"	"PerfBySchoolByYr"	"RacePercBySchoolAllYears"	"TotalStudentParticipatedAllYears"	"StudentsByYearBySchool"	"AllGender"	"AllGrade"	"AllEthnicity"	"GenderComp"	"AvgGrade"	"EthnicityComp"	"team_size"	"award_value"	"Total_awardValue"	"TotalProjectFromSchoolAllYears"	"NumberOfYearsParticipated"	"2019Score"	"2019SchoolRank"	"2018Rank"	"isCharter"	"isTitle1"	"NumStudents"	"NumTeachers"	"SpendingPerPupil"	"White%"	"Black%"	"Hispanic%"	"Asian%"	"American_Indian%"	"Pacific_Islander%"	"Two_or_more_races%"	"WhitePercInMSEF"	"BlackPercInMSEF"	"HispanicPercInMSEF"	"AsianPercInMSEF"	"SchoolDiversity"	"MSEFDiversity"	"DeviationEthnicityRep"	"clustord"	"x"	"y"	"cluster"
"x1197"	1197	2017	"Novel Method for Removing Contaminants from Surfaces Using Nanobubbles"	"novel method for removing contaminants from surfaces using nano bubbles method,pollute chemistry environment Chemistry"	1	1334	1	NA	"m"	"method,pollute"	"chemistry"	"environment"	4	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Foxborough Regional Charter School"	56	"Rensselaer - BCC Region III Science Fair"	"x02035"	"M"	"11th"	"HM"	0.125	"SouthAsian"	"Asian"	0.25	0.3	30	7	"M"	"11"	"SouthAsian"	"AllM"	11	"AllSouthAsian"	1	8	2.08333333333333	30	8	65.7	138	142	"Y"	"Y"	1630	130	0	0.328	0.467	0.048	0.098	0.003	0.002	0.053	0.4	0.133333333333333	0.0333333333333333	0.3	-0.555962616381974	-0.481951837329132	0.157536555555556	239	38.3965354615501	-25.8133506724347	"1"
"x1198"	1198	2017	"Quantitatively Comparing cECM Protein in Different Scenarios"	"quantitatively comparing cecm protein in different scenarios method,protein,protein, chemical statistics genetics biology"	1	1488	1	NA	"a"	"method,protein,protein, chemical"	"statistics"	"genetics"	6	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Cambridge Rindge & Latin High School"	33	"Northeastern Massachusetts Region IV Science Fair"	"x02138"	"M"	"11th"	"HM"	0.125	"Caucasian"	"White"	0.125	0.4	5	1	"M"	"11"	"Caucasian"	"AllM"	11	"AllWhite"	1	8	0.608333333333333	5	4	55.5	183	198	"N"	"N"	1983	194	27304	0.38	0.291	0.142	0.11	0.005	0.003	0.069	0.4	0	0.2	0	-0.640704432174205	-0.298970004336019	0.100545	2267	-41.6703532164439	-1.0737172667063	"10"
"x1199"	1199	2017	"The Accuracy of Weather Applications"	"the accuracy of weather applications math ComputerSci"	1	1710	1	NA	"a"	NA	"math"	NA	4	"ComputerSci"	0	0	0	NA	NA	NA	NA	"Earth_Space_Science"	"Upper Cape Cod Vocational Technical High School"	154	"South Shore Region V Science Fair"	"x02532"	"M"	"10th"	"HM"	0.125	"Caucasian"	"White"	0.375	0.818181818181818	22	4	"M"	"10"	"Caucasian"	"AllM"	10	"AllWhite"	1	8	2.53333333333333	22	6	42.2	232	212	"N"	"Y"	703	72	22810	0.848	0.047	0.027	0.017	0.007	0	0.054	0.818181818181818	0	0	0	-0.279102315357065	-0.0713046892245547	0.00411612396694214	2183	6.82632471859922	34.5263963388526	"5"
"x12"	12	2014	"Reversing Eutrophication: Understanding the Effects of Mitigation"	"reversing eutrophication understanding the effects of mitigation ,pollute, toxin, water environment environment"	1	1533	1	NA	"m"	",pollute, toxin, water"	"environment"	NA	4	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Falmouth High School"	54	"South Shore Region V Science Fair"	"x02540"	"F"	"12th"	"First"	1	"Caucasian"	"White"	4	0.621621621621622	37	7	"F_F"	"12_12"	"Caucasian_Caucasian"	"AllF"	12	"AllWhite"	2	1	9.475	37	7	71.6	117	127	"N"	"N"	841	66	18413	0.815	0.044	0.042	0.031	0.014	0	0.051	0.621621621621622	0	0.027027027027027	0.324324324324324	-0.328554076925462	-0.32933369960637	0.125594546384222	220	22.7099001793172	7.02472142689088	"1"
"x120"	120	2014	"Hot Tunes 2"	"hot tunes 2 art, ,acoustic, music electronics Engineering"	1	1009	1	NA	"d"	"art, ,acoustic, music"	"electronics"	NA	1	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"12th"	"HM"	0.125	"Caucasian"	"White"	2.20833333333333	0.816901408450704	142	18	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	8	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1208	10.4310309497378	36.3446274338095	"4"
"x1200"	1200	2017	"The Effect of Meso-tetra Porphyrin on Alzheimer's Disease"	"the effect of mesotetra porphyrin on alzheimers disease chemical,drug,disease, medical,disease,neuroscience, medical,drug, chemical biochem neuroscience biology"	1	1818	1	NA	"a"	"chemical,drug,disease, medical,disease,neuroscience, medical,drug, chemical"	"biochem"	"neuroscience"	7	"biology"	0	0	0	NA	NA	NA	NA	"Biochemistry"	"Phillips Academy"	112	"Northeastern Massachusetts Region IV Science Fair"	"x01810"	"M"	"11th"	"HM"	0.125	"Asian"	"Asian"	0.125	0.615384615384615	13	1	"M"	"11"	"Asian"	"AllM"	11	"AllAsian"	1	8	4.85833333333333	13	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.615384615384615	NA	-0.129755917116857	NA	1852	-25.0041599471082	-13.5875776836177	"8"
"x1201"	1201	2017	"The Effect of Musa Acuminata Ash's Flame Retardancy Compared to NaHCO3"	"the effect of musa acuminata ashs flame retardancy compared to nahco3 chemical,fire,method,organism, plant, banana, musa,organism, plant, banana, musa chemistry safety Chemistry"	1	1823	1	NA	"a"	"chemical,fire,method,organism, plant, banana, musa,organism, plant, banana, musa"	"chemistry"	"safety"	3	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Pioneer Charter School of Science II"	114	"Northeastern Massachusetts Region IV Science Fair"	"x01906"	"M"	"10th"	"HM"	0.125	"African"	"Black"	0.791666666666667	0.2	35	7	"M"	"10"	"African"	"AllM"	10	"AllBlack"	1	8	7.1	35	7	86.6	30	40	"Y"	"Y"	362	35	0	0.282	0.326	0.24	0.135	0	0	0.017	0.142857142857143	0.2	0.0857142857142857	0.285714285714286	-0.60995742541075	-0.507422886937657	0.0817556122448979	558	27.0384311171458	-50.9622464576913	"2"
"x1202"	1202	2017	"The Food For Our Food"	"the food for our food nutrition, food Environment nutrition environment"	1	1959	1	NA	"a"	"nutrition, food"	"Environment"	"nutrition"	3	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Upper Cape Cod Vocational Technical High School"	154	"South Shore Region V Science Fair"	"x02532"	"F"	"11th"	"HM"	0.125	"Caucasian"	"White"	0.375	0.818181818181818	22	4	"F_M"	"11_11"	"Caucasian_Caucasian"	"Mix"	11	"AllWhite"	2	8	2.53333333333333	22	6	42.2	232	212	"N"	"Y"	703	72	22810	0.848	0.047	0.027	0.017	0.007	0	0.054	0.818181818181818	0	0	0	-0.279102315357065	-0.0713046892245547	0.00411612396694214	1559	13.3753125298403	14.8654414982127	"3"
"x1204"	1204	2017	"The Study of H. sanguineus Population Density and Genetic Variation"	"the study of h.sanguineus population density and genetic variation genetic, gene,organism,crab, crustacean genetics ecology environment"	1	2044	1	NA	"a"	"genetic, gene,organism,crab, crustacean"	"genetics"	"ecology"	2	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Archbishop Williams High School"	8	"South Shore Region V Science Fair"	"x02184"	"F"	"12th"	"HM"	0.125	"Caucasian"	"White"	0.125	1	1	1	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	8	0.125	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	NA	0	NA	2277	-146.2484546557	-64.3841412224149	"10"
"x1205"	1205	2017	"Which Musical Genre Prompts the Greatest Recall of Information?"	"which musical genre prompts the greatest recall of information acoustic, art,neuroscience, behaviour acoustics neuroscience BehavioralAndSocial"	1	2235	1	NA	"a"	"acoustic, art,neuroscience, behaviour"	"acoustics"	"neuroscience"	4	"BehavioralAndSocial"	0	0	0	NA	NA	NA	NA	"Behavioral_Science"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"F"	"10th"	"HM"	0.125	"Caucasian"	"White"	5.16666666666667	0.233918128654971	171	21	"F_F"	"10_11"	"Caucasian_Caucasian"	"AllF"	10.5	"AllWhite"	2	8	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1212	9.46073898840755	34.9496082909964	"4"
"x1208"	1208	2017	"A Better Way To Catch Bass"	"a better way to catch bass organism, fish, marine, sports Mechanical agriculture Engineering"	1	96	1	NA	"m"	"organism, fish, marine, sports"	"Mechanical"	"agriculture"	2	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Taconic High School"	147	"Western Massachusetts Region I Science Fair"	"x01201"	"M"	"10th"	"noAward"	0	"Caucasian"	"White"	0	0.824561403508772	57	8	"M"	"10"	"Caucasian"	"AllM"	10	"AllWhite"	1	20	3.15	57	5	13.6	306	259	"N"	"N"	815	81	17415	0.656	0.14	0.117	0.009	0.001	0	0.077	0.824561403508772	0.0175438596491228	0	0.0701754385964912	-0.455827442127078	-0.180853565029456	0.0608398873499538	751	11.6514376957914	26.2255102761039	"4"
"x1209"	1209	2017	"A System to Divert Runoff Containing Road and Residential Contaminants"	"a system to divert runoff containing road and residential contaminants pollute, civil, architecture engineering environment Engineering"	1	156	1	NA	"d"	"pollute, civil, architecture"	"engineering"	"environment"	3	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Foxborough Regional Charter School"	56	"Rensselaer - BCC Region III Science Fair"	"x02035"	"M"	"11th"	"noAward"	0	"Other"	NA	0.25	NA	30	7	"M"	"11"	"Other"	"AllM"	11	"X"	1	20	2.08333333333333	30	8	65.7	138	142	"Y"	"Y"	1630	130	0	0.328	0.467	0.048	0.098	0.003	0.002	0.053	0.4	0.133333333333333	0.0333333333333333	0.3	-0.555962616381974	-0.481951837329132	0.157536555555556	243	27.7817539102215	7.09797752951467	"1"
"x121"	121	2014	"WT1 Regulation of Hedgehog Signaling Pathway during Lung Development"	"wt1 regulation of hedgehog signaling pathway during lung development genetic, gene,organ,protein, gene genetics biology"	1	2254	1	NA	"a"	"genetic, gene,organ,protein, gene"	"genetics"	NA	5	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"F"	"11th"	"HM"	0.125	"Asian"	"Asian"	11.5416666666667	0.590643274853801	171	33	"F_F"	"11_11"	"Asian_Other"	"AllF"	11	"2"	2	8	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	2223	-217.313600162086	-18.0223264264119	"10"
"x1210"	1210	2017	"A. of Gene Mutation for BRCA1 Interaction Network in Breast Cancers"	"analysis of gene mutation for brca1 interaction network in breast cancers disease, medical,gene,genetic, gene,genetic, gene,organ, human genetics medical biology"	1	160	1	NA	"a"	"disease, medical,gene,genetic, gene,genetic, gene,organ, human"	"genetics"	"medical"	5	"biology"	1	0	0	NA	NA	NA	NA	"Biology"	"Worcester Academy"	172	"Worcester Region II Science and Engineering Fair"	"x01604"	"F"	"10th"	"noAward"	0	"Asian"	"Asian"	1	0.25	12	2	"F"	"10"	"Asian"	"AllF"	10	"AllAsian"	1	20	4.48333333333333	12	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416666666666667	0	0	0.25	NA	-0.30893634854516	NA	2237	-277.550377735458	-18.0900228647966	"10"
"x1212"	1212	2017	"Airfoil Aerodynamics"	"airfoil aerodynamics aerodynamic,physics, mechanical, transportation mechanical transportation Engineering"	1	198	1	NA	"a"	"aerodynamic,physics, mechanical, transportation"	"mechanical"	"transportation"	2	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Quincy High School"	120	"South Shore Region V Science Fair"	"x02169"	"M"	"10th"	"noAward"	0	"Asian"	"Asian"	0	0.34375	32	4	"M"	"10"	"Asian"	"AllM"	10	"AllAsian"	1	20	3.28333333333333	32	7	51.5	200	205	"N"	"N"	1517	119	15544	0.555	0.102	0.08	0.223	0.002	0.004	0.033	0.4375	0.09375	0.0625	0.34375	-0.539999733455494	-0.488123861183576	0.028761125	980	11.336633148079	40.2501795326299	"4"
"x1213"	1213	2017	"Analysis of Favorable Environments for Growth of Probiotic Bacteria"	"analysis of favorable environments for growth of probiotic bacteria organism,microbiology, bacteria,organism,microbiology, bacteria ecology medical biology"	1	229	1	NA	"a"	"organism,microbiology, bacteria,organism,microbiology, bacteria"	"ecology"	"medical"	4	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Falmouth High School"	54	"South Shore Region V Science Fair"	"x02540"	"F"	"10th"	"noAward"	0	"SouthAsian"	"Asian"	1	0.324324324324324	37	5	"F"	"10"	"SouthAsian"	"AllF"	10	"AllSouthAsian"	1	20	9.475	37	7	71.6	117	127	"N"	"N"	841	66	18413	0.815	0.044	0.042	0.031	0.014	0	0.051	0.621621621621622	0	0.027027027027027	0.324324324324324	-0.328554076925462	-0.32933369960637	0.125594546384222	1467	22.525857426655	-55.7931534738798	"3"
"x1214"	1214	2017	"Antimicrobial Copper and Liver of Sulfur"	"antimicrobial copper and liver of sulfur chemical,drug, infectious,chemical,metal,chemical,pollute,organ,liver chemistry medical biology"	1	256	1	NA	"a"	"chemical,drug, infectious,chemical,metal,chemical,pollute,organ,liver"	"chemistry"	"medical"	6	"biology"	0	0	1	NA	NA	NA	NA	"Biochemistry"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"12th"	"noAward"	0	"Other"	NA	0.708333333333333	NA	142	23	"F"	"12"	"Other"	"AllF"	12	"X"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1743	-2.7816786908189	-62.6075761062815	"8"
"x1215"	1215	2017	"Are These Plants GMO?"	"are these plants gmo genetic,organism, agriculture environment safety environment"	1	277	1	NA	"a"	"genetic,organism, agriculture"	"environment"	"safety"	2	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Excel High School"	52	"Boston Public Schools Region VI Science Fair"	"x02127"	"M"	"10th"	"noAward"	0	"African"	"Black"	0	0.171428571428571	35	8	"M"	"10"	"African"	"AllM"	10	"AllBlack"	1	20	2.31666666666667	35	7	7.7	321	325	"N"	"Y"	518	46	24334	0.091	0.38	0.334	0.178	0.004	0	0.014	0.0857142857142857	0.171428571428571	0.285714285714286	0.428571428571429	-0.58244935379354	-0.535904953017523	0.108647530612245	1344	-5.22384919844468	-12.4092717136615	"3"
"x1216"	1216	2017	"Automated Plant Monitoring System"	"automated plant monitoring system organism, device electronics agriculture biology"	1	302	1	NA	"d"	"organism, device"	"electronics"	"agriculture"	4	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Bourne High School"	24	"South Shore Region V Science Fair"	"x02532"	"F"	"9th"	"noAward"	0	"Caucasian"	"White"	0	0.619047619047619	21	4	"F_F"	"9_9"	"Caucasian_Caucasian"	"AllF"	9	"AllWhite"	2	20	1.40833333333333	21	6	46.6	218	208	"N"	"N"	476	36	16891	0.868	0.021	0.057	0.023	0.006	0.002	0.023	0.619047619047619	0	0	0.0952380952380952	-0.253602958633622	-0.226188849985331	0.0708856303854875	1386	6.06730783460571	9.62376363340129	"3"
"x1218"	1218	2017	"Battle of the Bandages"	"battle of the bandages device,injury Chemistry medical biology"	1	321	1	NA	"a"	"device,injury"	"Chemistry"	"medical"	3	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Bishop Feehan High School"	17	"Rensselaer - BCC Region III Science Fair"	"x02703"	"F"	"10th"	"noAward"	0	"African"	"Black"	0.666666666666667	0.0136986301369863	73	10	"F"	"10"	"African"	"AllF"	10	"AllBlack"	1	20	11.8333333333334	73	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657534246575342	0.0136986301369863	0.0684931506849315	0.123287671232877	NA	-0.337078468314062	NA	1882	-1.21006974961262	7.69217773941146	"8"
"x1219"	1219	2017	"Big Data Analysis: Public Opinions of Breast Cancer in Chinese Females"	"big data analysis public opinions of breast cancer in chinese females disease, medical,location,organ, human,organism, human, mammal,social statistics medical ComputerSci"	1	335	1	NA	"a"	"disease, medical,location,organ, human,organism, human, mammal,social"	"statistics"	"medical"	4	"ComputerSci"	1	0	0	NA	NA	NA	NA	"Computer_Science"	"St. Mark's School"	140	"Worcester Region II Science and Engineering Fair"	"x01772"	"F"	"12th"	"noAward"	0	"Asian"	"Asian"	1.75	0.232142857142857	56	9	"F"	"12"	"Asian"	"AllF"	12	"AllAsian"	1	20	18.8083333333333	56	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517857142857143	0.0357142857142857	0.0357142857142857	0.232142857142857	NA	-0.398602209653048	NA	1913	-21.1447391585671	44.3690527415959	"7"
"x1220"	1220	2017	"Blunt Force against Medieval Armor"	"blunt force against medieval armor device, safety,history mechanical Engineering"	1	366	1	NA	"d"	"device, safety,history"	"mechanical"	NA	1	"Engineering"	0	0	0	NA	NA	NA	NA	"Physics_Electronics"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"10th"	"noAward"	0	"Caucasian"	"White"	0.708333333333333	0.816901408450704	142	23	"F"	"10"	"Caucasian"	"AllF"	10	"AllWhite"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	791	12.0439906583244	43.2418588933125	"4"
"x1221"	1221	2017	"Borax Recrystallization"	"borax recrystallization chemical chemistry Chemistry"	1	370	1	NA	"m"	"chemical"	"chemistry"	NA	1	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"East Boston High School"	49	"Boston Public Schools Region VI Science Fair"	"x02128"	"F"	"10th"	"noAward"	0	"Asian"	"Asian"	0	0.24	50	13	"F_x"	"10_10"	"Asian_Latino"	"AllF"	10	"2"	2	20	2.575	50	6	14.6	302	304	"N"	"Y"	1189	96	23582	0.111	0.058	0.793	0.019	0.003	0	0.016	0.12	0.02	0.6	0.24	-0.326573086280413	-0.426336202320034	0.087615	364	20.5348947330806	-16.315763784393	"2"
"x1223"	1223	2017	"Brightening At Levels"	"brightening at levels light Chemistry Chemistry"	1	373	1	NA	"a"	"light"	"Chemistry"	NA	2	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Taunton High School"	149	"Rensselaer - BCC Region III Science Fair"	"x02780"	"F"	"11th"	"noAward"	0	"Asian"	"Asian"	0	0.197368421052632	76	11	"F"	"11"	"Asian"	"AllF"	11	"AllAsian"	1	20	8.64166666666667	76	8	28.3	273	275	"N"	"N"	2624	157	13871	0.627	0.175	0.136	0.019	0.002	0.002	0.039	0.565789473684211	0.0263157894736842	0.0263157894736842	0.197368421052632	-0.475868343765897	-0.362181713986786	0.0696996426592798	343	11.6041556176298	14.6011173137047	"2"
"x1224"	1224	2017	"Building a Model For Separation and Migration of DNA"	"building a model for separation and migration of dna genetic biochem biology"	1	381	1	NA	"a"	"genetic"	"biochem"	NA	3	"biology"	0	0	0	NA	NA	NA	NA	"Biochemistry"	"Revere High School"	124	"Northeastern Massachusetts Region IV Science Fair"	"x02151"	"F"	"9th"	"noAward"	0	"SouthAsian"	"Asian"	0.5	0.176470588235294	17	5	"F"	"9"	"SouthAsian"	"AllF"	9	"AllSouthAsian"	1	20	3.375	17	5	38.1	248	246	"N"	"Y"	1978	133	12705	0.313	0.038	0.559	0.061	0.008	0	0.021	0.647058823529412	0.0588235294117647	0.117647058823529	0.176470588235294	-0.479163200047008	-0.43699343360019	0.320154792387543	2270	-36.0435208919857	11.3698903255697	"10"
"x1225"	1225	2017	"Buy Less, Save More: An Investigation in Apple Preservation"	"buy less, save more an investigation in apple preservation ,plant, fruit,food,nutrition Biology agriculture biology"	1	11	1	NA	"a"	",plant, fruit,food,nutrition"	"Biology"	"agriculture"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Martha's Vineyard Regional High School"	85	"South Shore Region V Science Fair"	"x02557"	"M"	"9th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.666666666666667	30	7	"M"	"9"	"Caucasian"	"AllM"	9	"AllWhite"	1	20	4.025	30	6	53.5	189	190	"N"	"Y"	642	72	33741	0.718	0.048	0.157	0.009	0.025	0.006	0.034	0.666666666666667	0.0333333333333333	0	0.0333333333333333	-0.414570950728257	-0.215868923018432	0.0280913333333333	1571	3.50496361270993	10.9548112940129	"3"
"x1226"	1226	2017	"Calcium Carbonate Vent Influence on Aspects of a Meiofaunal Community"	"calcium carbonate vent influence on aspects of a meiofaunal community chemical,chemical, inorganic, organism, marine chemistry ecology environment"	1	393	1	NA	"a"	"chemical,chemical, inorganic, organism, marine"	"chemistry"	"ecology"	2	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Falmouth Academy"	53	"South Shore Region V Science Fair"	"x02540"	"F"	"10th"	"noAward"	0	"Caucasian"	"White"	3.75	0.690721649484536	97	12	"F"	"10"	"Caucasian"	"AllF"	10	"AllWhite"	1	20	27.6333333333333	97	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690721649484536	0	0	0.134020618556701	NA	-0.227973849282014	NA	421	80.589350557451	-134.319705312874	"2"
"x1227"	1227	2017	"Can Layers of Carpet, Boards, and Plywood Affect .22LR Penetration?"	"can layers of carpet, boards, and plywood affect .22lr penetration device,device, gun, safety,material mechanical safety Engineering"	1	13	1	NA	"a"	"device,device, gun, safety,material"	"mechanical"	"safety"	2	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Taconic High School"	147	"Western Massachusetts Region I Science Fair"	"x01201"	"F"	"10th"	"noAward"	0	"Caucasian"	"White"	0	0.824561403508772	57	8	"F"	"10"	"Caucasian"	"AllF"	10	"AllWhite"	1	20	3.15	57	5	13.6	306	259	"N"	"N"	815	81	17415	0.656	0.14	0.117	0.009	0.001	0	0.077	0.824561403508772	0.0175438596491228	0	0.0701754385964912	-0.455827442127078	-0.180853565029456	0.0608398873499538	757	12.8012849209285	43.583356415353	"4"
"x1228"	1228	2017	"Can You Wash All Your Bacteria Away?"	"can you wash all your bacteria away organism,microbiology, bacteria microbiology biology"	1	407	1	NA	"a"	"organism,microbiology, bacteria"	"microbiology"	NA	6	"biology"	0	0	1	NA	NA	NA	NA	"Biology"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"9th"	"noAward"	0	"Caucasian"	"White"	0.708333333333333	0.816901408450704	142	23	"F"	"9"	"Caucasian"	"AllF"	9	"AllWhite"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1477	-2.57082634673639	2.2871902304187	"3"
